text,conversation_id,created_at,retweet_count,reply_count,like_count,quote_count,is_reply_to_user,related_user_id,,,
"👀How to read every single bitcoin book and make a living from it - And why @TheGuySwann did exactly that.

Watch our interview from @unconfiscatable below:

#TodayAReaderTomorrowALeader #bitcoin
https://t.co/KmihdIA7CJ",1519699775473528832,2022-04-28T15:27:15.000Z,2,10,8,0,0,3005014565
"Don't put #Bitcoin in IRA!, Here's why... - Bitcoin News ⁦@TDanT27⁩ 

🤷‍♂️- What is an IRA?

🧐- Think Twice before you put #Bitcoin in an IRA.

🎣- What’s the catch?

🔐- Not your 🔑 Not Your 🧀 https://t.co/EFi4r060HB",1519696714386575360,2022-04-28T15:15:05.000Z,1,0,2,0,0,3005014565
"#Bitcoin Whales Buy the Dip Adding 40,000 BTC worth $1.6 Billion 👀 

🐳- Whales Accumulate 40k #BTC in 48 hrs.

😎- Ignore short-term noise 

🥬🙌vs.💎🙌

#Bitcoin is an Accumulation game 🚀 #StackSats  https://t.co/2EDl496Hvf",1519694987818160128,2022-04-28T15:08:14.000Z,2,1,6,0,0,3005014565
"BREAKING: Germany's inflation rate hits 7.8%, the highest since 1981

Older generations in #Germany should be able to remember post-war inflation as well as the price increase of consumer goods during past decades.

How many will choose to protect their wealth with #Bitcoin?",1519675205588819969,2022-04-28T13:49:37.000Z,1,2,5,1,0,3005014565
"RT @HillebrandMax: New all time high #Bitcoin mining difficulty target of close to 30 trillion!

But, but, but, mining death spiral, anyone?",1519622625768579072,2022-04-28T10:20:41.000Z,1,0,0,0,0,3005014565
"US Treasury Urges Exchanges to Register with FinCen

🔐- Treasury Deliberating Self Custody Wallets

🤔- Why Moving Your #Bitcoin Off Exchanges is Critical

👏- Not Your 🔑 Not Your 🧀⁦@bitcoinzay⁩ 

😎- Non Custodial and Hardware Wallet Options👇 https://t.co/NwpaNkAEXZ",1519384816449466369,2022-04-27T18:35:43.000Z,2,0,4,1,0,3005014565
"Fidelity⁩ Offering #Bitcoin to 401(k) Investors, an Industry First 

🙌- ⁦@Fidelity⁩ #Bitcoin 401(k) 

🐝- ⁦@saylor⁩ @MicroStrategy⁩ First to Offer #Bitcoin in Company Retirement Plan https://t.co/2uRCw1HnC4",1519378534308921344,2022-04-27T18:10:45.000Z,1,0,1,0,0,3005014565
The first city in the United States just started mining #Bitcoin https://t.co/9mLE4easAO,1519318005938724866,2022-04-27T14:10:14.000Z,0,0,3,0,0,3005014565
"BREAKING:
Central Bank of Cuba, Banco Central de Cuba (BCC), will begin issuing licenses for #Bitcoin under a legal framework for virtual asset services providers, or VASPs

#bitcoinnews #cuba https://t.co/bWPSgzOGLj",1519300005860974592,2022-04-27T12:58:43.000Z,1,1,2,0,0,3005014565
"Mexican government sees #Bitcoin ATM Installation inside Senate building as presented by Senator @IndiraKempis 

#bitcoinnews #mexico https://t.co/NjMdxg39Bt",1519257160223539200,2022-04-27T10:08:28.000Z,1,1,1,0,0,3005014565
"Fort Worth Mining #Bitcoin and Making History in the Process 

“A lot of people don’t know who we are. We want to change that conversation, and we believe that tech innovation including #Bitcoin is the way we’re going to do that.”—⁦ @MayorMattie⁩ 🙌  https://t.co/f7NP9jtxyy",1519102983883182081,2022-04-26T23:55:49.000Z,1,0,1,1,0,3005014565
"And it's not a brain wallet, don't worry 🔥

https://t.co/E7UHk4xnXB",1519093625031901184,2022-04-26T23:18:38.000Z,1,0,1,0,0,3005014565
"HOT: 37 Million Sats Earned on P2P Task Platform Microlancer 📈

@microlancer #bitcoin #bitcoinnews",1519092608856903682,2022-04-26T23:14:35.000Z,0,0,2,0,0,3005014565
"Congratulations @21bitcoinApp for the successful launch! 🎂

We're excited to follow yet another European startup that makes #bitcoin easy for everyone.

https://t.co/rBS2kPo0Ik",1518992284519387142,2022-04-26T16:35:56.000Z,9,6,18,1,0,3005014565
"The winner takes it all. Thanks everyone for participating in our Icelandic photo caption competition ❄️

Indeed the picture was taken in Iceland. It's not sure whether it shows a bitcoin mine but it could be ⛏️

1000 Sats are on the way to @DouglasOwenFord for the best comment: https://t.co/F47hFpG4Fq",1518953194113703937,2022-04-26T14:00:36.000Z,1,0,3,0,0,3005014565
"On April 26, 2011, Bitcoin creator Satoshi Nakamoto sent his final emails to fellow developers in which he made clear he had “moved on to other projects,”

#WeAreAllSatoshi #bitcoin #bitcoinnews",1518951658893549570,2022-04-26T13:54:30.000Z,0,0,1,0,0,3005014565
"""There is strong opposition to any miner-activated soft fork so pushing miners to do it is effectively an attack.""
- @francispouliot_ 

#Bitcoin #BItcoinNews #BIP119 https://t.co/2TdCfdixAZ",1518944587250905090,2022-04-26T13:26:24.000Z,0,1,2,0,0,3005014565
"We have to dispel the idea that #Bitcoin is only for white, male finance bros. @jimmysong at #Bitcoin2022 

https://t.co/VBpUy5K1ZY",1518942681862443016,2022-04-26T13:18:50.000Z,0,0,2,1,0,3005014565
"BIP119 could allow miners to enforce built-in whitelisting and verification warns @aantonop 

#bitcoin #bitcoinnews #BIP119 https://t.co/dRC4neTcPS",1518702802402430979,2022-04-25T21:25:38.000Z,4,3,8,0,0,3005014565
"BIG NEWS:

Central African Republic has unanimously passed a bill to regulate #Bitcoin and #Crypto 

High fines and up to 20 years prison are included as extreme measures to fight abuse.",1518586150344175618,2022-04-25T13:42:06.000Z,0,2,1,0,0,3005014565
"Coffee bike at @sfliberty in Prague accepted #bitcoin as well as #LightningNetwork payments.

""I'm planning to keep the sats and pay the staff a bonus"" tells us the owner.

Simply beautiful. ⚡🌅 https://t.co/FTlRjC82Kn",1518575079680008192,2022-04-25T12:58:07.000Z,1,2,2,0,0,3005014565
"RT @saylor: The entire crypto world consists of one perfect thing, a few imperfect things, and a host of dangerous things. My discussion wi…",1525203355621986304,2022-05-13T19:56:31.000Z,1218,0,0,0,0,14338147
"RT @litecoin: 'Luxury fashion house Gucci has announced that it will accept crypto payments in the U.S. later this May, allowing customers…",1522976843132940288,2022-05-07T16:29:09.000Z,135,0,0,0,0,14338147
RT @litecoin: Lawmakers in Panama's National Assembly approved a bill to regulate the use and commercialization of crypto assets highlighti…,1520045867491016705,2022-04-29T14:22:30.000Z,156,0,0,0,0,14338147
RT @Excellion: Just relax. #Bitcoin https://t.co/tSezkV6wgM,1519141375861661697,2022-04-27T02:28:22.000Z,52,0,0,0,0,14338147
"RT @robustus: In 2011 when Gox was hacked &amp; BTC market-dumped to a penny, that was the entire ecosys.

In 2012 when pirateat40 blew up, tha…",1525474070996852736,2022-05-14T13:52:15.000Z,3257,0,0,0,0,902926941413453824
"Personal opinion. NFA. 

This won't work.
- forking does not give the new fork any value. That's wishful thinking.
- one cannot void all transactions after an old snapshot, both on-chain and off-chain (exchanges).

Where is all the BTC that was supposed to be used as reserves? https://t.co/9pvLOTlCYf",1525448766274289664,2022-05-14T12:11:42.000Z,3511,42,15971,944,0,902926941413453824
"It might be the first time and painful for you, but it's not the first time for #bitcoin. It just looks flat now. This (now) will look flat in a few years too. https://t.co/ehIHOREknE",1523906676755161088,2022-05-10T06:03:59.000Z,1988,42,9778,192,0,902926941413453824
"RT @dinshoo12345: @cz_binance Be a reasonable son and gift #BNB #BTC to your mother via #binance gift 🎁

Zero fee 😎 https://t.co/Fqy4mze0Cb",1523301036508786691,2022-05-08T13:57:23.000Z,130,0,0,0,0,902926941413453824
"There are 2 types of people, those who know they need #bitcoin, and those who don't know it yet.",1521508404849790979,2022-05-03T15:14:06.000Z,1794,50,10897,195,0,902926941413453824
"No need to sell/promote #bitcoin to people who have already made up their mind that they don't want it.

We don't need 100% adoption. Currently adoption is probably less than 5%. 

Teach it to the others who may need it.",1520822094065504257,2022-05-01T17:46:57.000Z,2017,58,12324,223,0,902926941413453824
"They don't need each other.👇

Warren has enough paper money and is happy.

#Bitcoin has enough supporters and growing. https://t.co/fxoCMPfpfT",1520821354710409216,2022-05-01T17:44:01.000Z,1778,1701,10591,117,0,902926941413453824
#BTC mining hash rate ATH again. You know what follows... https://t.co/5lTS7DAPP7,1519660362106380288,2022-04-28T12:50:38.000Z,1965,48,11381,330,0,902926941413453824
The Central African Republic adopts #bitcoin.,1518296144450887680,2022-04-24T18:29:44.000Z,3048,2636,17323,214,0,902926941413453824
"RT @DylanLeClair_: ""If only I bought bitcoin in 2011, I would be so rich.""

No, you likely wouldn't be. You would've probably sold early be…",1523865233042804736,2022-05-10T03:19:18.000Z,861,0,0,0,0,14379660
"RT @IwanRabbinstein: ""It might make sense just to get some (#Bitcoin) in case it catches on""
https://t.co/uaY088v1N5",1525184997413601282,2022-05-13T18:43:34.000Z,90,0,0,0,0,213236426
"RT @BitcoinMagazine: #Bitcoin “has the potential to be in the hands of 8 billion people across the world,” on Fox News 🙌  https://t.co/HRwL…",1525182981194776576,2022-05-13T18:35:33.000Z,698,0,0,0,0,213236426
RT @gaborgurbacs: 🔴 GOING LIVE FROM MCDONALD'S WITH THE BOYS IN 10 MINUTES discussing current developments in the #Bitcoin and #stablecoin…,1524840224760774656,2022-05-12T19:53:34.000Z,12,0,0,0,0,213236426
"RT @Blockstream: We've packed a ton of technology into #BlockstreamJade to keep your #Bitcoin and @Liquid_BTC keys secure, all while doing…",1524834550819561472,2022-05-12T19:31:01.000Z,22,0,0,0,0,213236426
"RT @saylor: #Bitcoin is the best hedge against #Inflation. 

Since $MSTR announced its first BTC purchase August 11, 2020, bitcoin has appr…",1524757059987808260,2022-05-12T14:23:06.000Z,2831,0,0,0,0,213236426
RT @lopp: As of today the TOTAL value of all 50+ forks of Bitcoin that were launched over the past 5 years has dropped below 1% of BTC alon…,1524732057154473984,2022-05-12T12:43:45.000Z,214,0,0,0,0,213236426
"RT @saylor: The #bitcoin price is set by those with more money and less knowledge than you. In time, they will get the knowledge and you wi…",1524474297636503552,2022-05-11T19:39:30.000Z,4964,0,0,0,0,213236426
"RT @NikoJilch: #Bitcoin is not crypto

Proof of stake is a scam
Web3 is just a marketing buzzword
Your NFT is going to zero
Your stablecoin…",1524362604403216384,2022-05-11T12:15:40.000Z,755,0,0,0,0,213236426
RT @Blockstream: #BitcoinMining is extremely flexible and can go anywhere in the world to soak up stranded energy sources or help bootstrap…,1523786048215543808,2022-05-09T22:04:39.000Z,44,0,0,0,0,213236426
"RT @SomsenRuben: 1/7 I often hear people say they want SNARKs (STARKs/zk-sync/zk-rollups) for #Bitcoin, but most are confused what that eve…",1523683192191942656,2022-05-09T15:15:56.000Z,72,0,0,0,0,213236426
"Globally there is actually a massive surplus of unused green power, it is not actually scarce. And #bitcoin can be mined anywhere. If they accept the business, they can reinvest to build more green power or reinvest in local economic development. https://t.co/Oco1w7AVeR",1522592737505300480,2022-05-06T15:02:51.000Z,213,133,1024,9,0,213236426
"RT @gaborgurbacs: Proof of Work, Bitcoin Twitter edition https://t.co/KExTtbUlHD",1522530813883072514,2022-05-06T10:56:47.000Z,122,0,0,0,0,213236426
"#Bitcoin funding and building the power grid for the kardashev type I future, one zero emission power plant at a time. https://t.co/4SUgepXpFD",1522377893875179520,2022-05-06T00:49:08.000Z,45,52,281,6,0,213236426
"Using @hodlhodl. My @Liquid_BTC L-USDt @tether loan offers. P2P #bitcoin collateralised lending, no KYC, no permission. Seems like many use them to buy bitcoin, or tax planning, deferral maybe. https://t.co/iZL55e9Vi2",1522271088251703296,2022-05-05T17:44:44.000Z,16,33,153,2,0,213236426
"concretely proposing to activate anything on #bitcoin without technical and ecosystem consensus is defacto an attack on bitcoin's change process, that protects immutability and security. the anti-fragility is people who defend those principles.",1522144905853870080,2022-05-05T09:23:20.000Z,409,177,2564,39,0,213236426
"RT @theinstagibbs: Every year or two I come back to this thread to remember how far Bitcoin understanding has come in the last 10+ years

h…",1522128915631906816,2022-05-05T08:19:47.000Z,12,0,0,0,0,213236426
RT @StateSpace_Swe: Got some liquidity back and I'm lending up to 19 700 USDT over @Liquid_BTC network on @hodlhodl check it out: https://t…,1521882459784323073,2022-05-04T16:00:28.000Z,8,0,0,0,0,213236426
"RT @saylor: The proposed regulation of #Bitcoin energy use in New York is damaging to the environment, reputation &amp; economy of NY and demon…",1521874779036430336,2022-05-04T15:29:57.000Z,877,0,0,0,0,213236426
"RT @Blockstream: Blockstream CEO @adam3us just joined @crypto to talk about #Bitcoin mining with @Tesla and @blocks, mining incentivizing i…",1521553899836088322,2022-05-03T18:14:53.000Z,44,0,0,0,0,213236426
"RT @skwp: &gt; a blockchain becomes popular
&gt; fees go up
&gt; tx’es start to settle bigger amounts of value
&gt; low value use cases priced out
&gt; hi…",1520907458537009160,2022-05-01T23:26:09.000Z,100,0,0,0,0,213236426
"RT @Blockstream: Still don’t understand how the UTXO model works for #Bitcoin?

Check out our most recent #BlockstreamDeciphered on our You…",1520548613071507456,2022-04-30T23:40:14.000Z,26,0,0,0,0,213236426
RT @elsultanbitcoin: #bitcoin became the first open source space-ready infrastructure after @Blockstream connected the most powerful moneta…,1520489452673679362,2022-04-30T19:45:09.000Z,210,0,0,0,0,213236426
RT @elsultanbitcoin: #Bitcoin IS space money. https://t.co/o5L9YLr6z0,1520488296115228672,2022-04-30T19:40:33.000Z,27,0,0,0,0,213236426
"RT @Blockstream: Blockstream CEO @adam3us on @bloomberg @technology explaining commodity monetary economics. 

1. Hard money is desired by…",1520054582881234944,2022-04-29T14:57:08.000Z,48,0,0,0,0,213236426
"this was me too in 2013. then i tried for 4 months and realized ""strange, there's almost nothing you can improve on any metric, that doesn't make something else worse or break. counter-intuitively #bitcoin seems to be actually very hard to improve at all!"" https://t.co/TzpInBwpEw https://t.co/DQiSOdZArX",1519774429319938048,2022-04-28T20:23:54.000Z,83,64,478,7,0,213236426
RT @coinbitsapp: @FossGregfoss All roads lead to #Bitcoin https://t.co/7OYqASmsT8,1519717651580428295,2022-04-28T16:38:17.000Z,92,0,0,0,0,213236426
"RT @hodlonaut: 200,000 BTC less on exchanges since New Years.
That’s an average net outflow of 1709 BTC per day.
That’s more than double th…",1519684871681200128,2022-04-28T14:28:02.000Z,240,0,0,0,0,213236426
"from @bloomberg @technology explaining commodity monetary economics 101 that @wef seems confused about.

hard money is desired by society, and is based on scarcity, like gold. #bitcoin is digitally scarce. fundamentally any scarce commodity money necessarily has a production cost https://t.co/Wd4JmQYlnh",1519483410644934656,2022-04-28T01:07:30.000Z,105,49,449,8,0,213236426
"RT @DamienSomerset: Mora et al. #Bitcoin research paper backstory (Bitcoin emissions could push global warming above 2°C)

TLDR-Mora didn't…",1519470022124527617,2022-04-28T00:14:18.000Z,214,0,0,0,0,213236426
RT @JohnOdetteMD: @adam3us already did the work for you in 2013. He tried the “I’m here to improve Bitcoin” approach. He and many others si…,1519343719979311106,2022-04-27T15:52:25.000Z,39,0,0,0,0,213236426
"RT @BITCOINALLCAPS: https://t.co/AeCSW7R1BW
. @aantonop on the #BITCOIN BIP 119 Controversy | ""A Speedy Trial Activation is Entirely Inappr…",1518932179740418048,2022-04-26T12:37:06.000Z,203,0,0,0,0,213236426
"less #bitcoin friendly fire 🙏 enough drama in the outside world. bitcoin has real +ve impact on peoples lives, and rides geopolitical risk. innovation is nice, but bitcoin is a life-line to many, so careful - no unforced errors. context main feature request ""just don't break it""",1518036689125531648,2022-04-24T01:18:45.000Z,194,158,1566,17,0,213236426
"Bitcoin price just shot up too.

Obviously, Russia is gonna have to buy a lot more Bitcoin to survive. 😂😂😂 https://t.co/8qP34P4tAb",1525613675842871299,2022-05-14T23:06:59.000Z,2,1,3,0,0,1471313300
"Question: are there low level technical limits to this?

IE, if Luna is subdivided like BTC is, could some # in the protocol hit 2^64 or some similar limit? https://t.co/H7QNRRsX0x",1525157662966616064,2022-05-13T16:54:57.000Z,1,1,1,0,0,1471313300
RT @peterktodd: @alpacasw @LightningSource @phil_geiger It's really not clear if Bitcoin can function with reorgs being profitable. Reorgs…,1524872140541108225,2022-05-12T22:00:23.000Z,1,0,0,0,0,1471313300
"Let's be clear: this is a good thing. If Bitcoin is going to transition safely to the elimination of the inflationary security tax, aka block reward, we need mempools to be constantly oversubscribed to ensure blocks keep getting made. https://t.co/xGK2lF1t4B",1524781996249169920,2022-05-12T16:02:11.000Z,4,4,57,1,0,1471313300
"RT @giacomozucco: The main problem with shitcoiners is not that they turn out to be wrong, costing people lots of money to their marks. It'…",1524529511458607109,2022-05-11T23:18:54.000Z,37,0,0,0,0,1471313300
"RT @hodlonaut: Bitcoin has kept L1 simple for a reason.
Bitcoiners control their own keys for a reason.

The complexity, staking, centraliz…",1524052912988696576,2022-05-10T15:45:04.000Z,73,0,0,0,0,1471313300
"RT @desperateSia: Things that never prevented me from buying bitcoin:

1. My gender

2. My age

(P.S, I would also put my race, but I am wh…",1523232211402731521,2022-05-08T09:23:54.000Z,1,0,0,0,0,1471313300
"RT @gladstein: 1/ 50 surprising facts from my essay on Bitcoin use in Ukraine + Russia 🧵

82: percent the Ukrainian hryvnia has lost in pur…",1522896877875830786,2022-05-07T11:11:24.000Z,74,0,0,0,0,1471313300
"RT @gladstein: 1/ My new essay “Currency of Last Resort” is live

It follows a Ukrainian developer, a Crimean educator, and a Russian activ…",1522556459992719360,2022-05-06T12:38:42.000Z,126,0,0,0,0,1471313300
The libertarian side of @PeterSchiff on Bitcoin mining. https://t.co/i9p70ZmOw7,1522385771726004230,2022-05-06T01:20:27.000Z,1,1,5,0,0,1471313300
"RT @notgrubles: a16z, Chainalysis, Ethereum Foundation, Grayscale, Ripple 

This is basically the anti-Bitcoin Mining Council.",1521927928107442177,2022-05-04T19:01:08.000Z,62,0,0,0,0,1471313300
"RT @PeterMcCormack: Even without understanding the tech, BIP119 feels like an attack on #bitcoin.

⬛️",1521290894917447680,2022-05-03T00:49:48.000Z,94,0,0,0,0,1471313300
"RT @PeterMcCormack: I've been trying to understand BIP119. From a non-technical person's perspective, here are some thoughts.

For context,…",1521058688416600066,2022-05-02T09:27:05.000Z,47,0,0,0,0,1471313300
RT @giacomozucco: @itsLIRAN @MrHodl @adam3us @4moonsettler @LukeDashjr @jaybny @satofishi @mike_4131 @GrassFedBitcoin @francispouliot_ @Aar…,1520370815224532992,2022-04-30T11:53:44.000Z,5,0,0,0,0,1471313300
"RT @giacomozucco: ""Politicians will use Bitcoin, thus they will not ban Bitcoin"".

☝️This doesn't work. Politicians also use cocaine and un…",1519991602487468032,2022-04-29T10:46:52.000Z,38,0,0,0,0,1471313300
"From the MIT Bitcoin Expo invite...

Yeah, can I have a religious belief in science and freedom? 😂😂😂 https://t.co/thlJFqjd9d",1519659842662805509,2022-04-28T12:48:35.000Z,3,5,19,1,0,1471313300
"RT @Excellion: Faustin-Archange Touadéra (@FA_Touadera), President of the Central African Republic, holds two PhDs in Mathematics. #Bitcoin…",1519406270322810881,2022-04-27T20:00:58.000Z,93,0,0,0,0,1471313300
"RT @hodlonaut: The bitcoin protocol doesn’t need “new features”.

We’re at the point where any upside of a change is outweighed by risks an…",1518606124500594688,2022-04-25T15:01:29.000Z,70,0,0,0,0,1471313300
RT @michaelfolkson: This will be the first contentious consensus rule change attempt for 5 years. I think if you care about Bitcoin’s conse…,1518418420903075844,2022-04-25T02:35:37.000Z,9,0,0,0,0,1471313300
"Mandatory reading: https://t.co/cRvGmGSNrR

It really is insane that Jeremy Rubin is trying to push a CTV soft fork starting in two weeks. Truly reckless.

Though maybe I'm biased: a conf organizer told me his girlfriend tried to get me kicked out last year over the Isis lawsuit.",1518236225638907904,2022-04-24T14:31:38.000Z,15,7,51,1,0,1471313300
"RT @GrassFedBitcoin: CTV with broad consensus is a cool upgrade.

CTV without broad consensus being forced into bitcoin is an attack.

It's…",1518226739314540545,2022-04-24T13:53:56.000Z,6,0,0,0,0,1471313300
"RT @murchandamus: Yo @RobinhoodApp, segwit has been active for almost five years. 😮‍💨
Do you seriously a) still not support sending to nati…",1524941129623683072,2022-05-13T02:34:31.000Z,9,0,0,0,0,256755545
All I want for Christmas is to not have to file for capital gains from spending $10 in bitcoin. https://t.co/dF2TfmHtrw,1522090432485675010,2022-05-05T05:46:52.000Z,4,6,113,0,0,256755545
"RT @provoost: If you enjoy the Bitcoin, Explained podcast, you may also like my book! Everything you always wanted to know about softfork a…",1521319973422964737,2022-05-03T02:45:21.000Z,59,0,0,0,0,256755545
"RT @spiralbtc: Months ago, we announced a search for full-time engineers who wanted to help us improve and expand upon bitcoin’s promise. T…",1521179154237984769,2022-05-02T17:25:47.000Z,27,0,0,0,0,256755545
"(Finally) Turned BIP 156 headers back on on DNS available from https://t.co/ih65qsuuJg.

If you're fetching BIP 156 filters from an untrusted source, use it to cross-check the headers!

(Thanks to the release of Bitcoin Core 23 and BIP 156 headers available via REST!)",1518787446384717826,2022-04-26T03:01:59.000Z,16,5,37,0,0,256755545
"RT @netrebelking: ""Unless you’re holding the private key to your bitcoin, your money is up for grabs.""

My latest article at @CasaHODL expl…",1525541627468595203,2022-05-14T18:20:41.000Z,13,0,0,0,0,23618940
"RT @robustus: In 2011 when Gox was hacked &amp; BTC market-dumped to a penny, that was the entire ecosys.

In 2012 when pirateat40 blew up, tha…",1525281010593763330,2022-05-14T01:05:05.000Z,3257,0,0,0,0,23618940
"The mempool is a data structure in which Bitcoin nodes store unconfirmed transactions that have not been mined in a block.

The memepool, on the other hand, is Twitter.",1524827758685310977,2022-05-12T19:04:02.000Z,15,14,234,2,0,23618940
"As of today the TOTAL value of all 50+ forks of Bitcoin that were launched over the past 5 years has dropped below 1% of BTC alone.

If you come at the king, you'd best not miss.",1524727340508618753,2022-05-12T12:25:00.000Z,214,93,1475,21,0,23618940
"During mania phases dozens of friends and family come out of the woodwork to ask if they should buy bitcoin.

This week, only one has asked.

Contrarianism is hard!",1524710484863299584,2022-05-12T11:18:01.000Z,52,63,722,5,0,23618940
"Funny thing about ""Bitcoin Dominance"" metrics: every price site seems to have their own calculation and none of them match. Current values:

@CoinCap_io: 36.3%
@cryptocom: 41%
@coingecko: 42.8%
@tradingview: 44.2%
@CoinMarketCap: 44.8%
@onchainfx: 50%",1524700696842547200,2022-05-12T10:39:08.000Z,12,17,105,2,0,23618940
Many Bitcoin maximalists being minted this week.,1524648707014209536,2022-05-12T07:12:33.000Z,278,193,3368,29,0,23618940
"I have built through 3 Bitcoin winters.

Casa is well positioned to build through yet another.",1524464383316930560,2022-05-11T19:00:06.000Z,43,57,1093,4,0,23618940
I'm starting to think that this group of concerned citizens who took $5M in shitcoin funding yet can't even keep a static content web site online might find it challenging to change the Bitcoin protocol.,1524399914133901312,2022-05-11T14:43:56.000Z,14,14,245,2,0,23618940
"RT @Nneuman: Ahem...Coinbase holds more than 10% of all bitcoin. Subject to seizure if they go bankrupt.

You know if Coinbase is saying th…",1524176179703558146,2022-05-10T23:54:53.000Z,75,0,0,0,0,23618940
"Dear @EWGPrez @ewg @CleanUpBitcoin,

I keep reading through your blog posts and tweets but have yet to find a concrete proposal for changing Bitcoin's code. Do you need assistance navigating the Bitcoin Improvement Proposal process?

P.S. https://t.co/1xLnwN99xE is down.",1524111542903582720,2022-05-10T19:38:03.000Z,10,20,103,0,0,23618940
RT @hosekiapp: We’re excited to announce our integration of the new @CasaHODL API! Together Casa and Hoseki can exponentially grow the bitc…,1524102789957357569,2022-05-10T19:03:16.000Z,21,0,0,0,0,23618940
Please don't end the bitcoin firesale before next week. Thank you for your cooperation.,1524060764130185217,2022-05-10T16:16:16.000Z,37,52,709,4,0,23618940
When someone says bitcoin is going to 0 and you have to check if their head is empty. https://t.co/RMiI7qCB0z,1523450212815351808,2022-05-08T23:50:09.000Z,173,108,1388,14,0,23618940
"The Bitcoin Core Config Generator is now compatible with Bitcoin Core 23.0

Current count is 173 config options!
https://t.co/BLC9JD6maQ",1523301655248195584,2022-05-08T13:59:50.000Z,13,17,79,0,0,23618940
"You either get crucified as Bitcoin Jesus or live long enough to see yourself become the villain. Wait, did I say ""either?"" https://t.co/PumB87o2h8",1522745974480949249,2022-05-07T01:11:46.000Z,13,40,104,1,0,23618940
"Reporter: ""describe the process for changing Bitcoin""

Me: ""crypto anarchy with a sprinkling of IETF""

Reporter: ""describe it for humans""

Me: ""everybody does what they want and when the dust settles, that's consensus""",1522220279283343361,2022-05-05T14:22:50.000Z,13,18,158,1,0,23618940
"Hello block 735,000!

We are now halfway through Bitcoin's 4th mining epoch and less than 2 years away from the annual inflation rate dropping below 1%.",1522162214823776257,2022-05-05T10:32:07.000Z,109,30,821,10,0,23618940
"Thinking of going full-time Bitcoin? Casa is hiring! As always, positions are 100% remote work.

* Senior iOS Engineer
* QA Engineer
* Senior Back End Engineer
* Senior Infrastructure Engineer
* FP&amp;A Analyst
* Director of Partnerships

https://t.co/kNqvxlxpsM",1521161100926062592,2022-05-02T16:14:02.000Z,5,0,45,2,0,23618940
"""There's one thing I'm certain of: [Bitcoin] doesn't generate anything"" - Warren Buffett

Buffett only invests in ""productive"" assets; he considers Bitcoin unproductive.

Bitcoin is productive: it produces trust. This is a threat to those who are in the business of selling trust.",1521125715672027137,2022-05-02T13:53:26.000Z,55,61,489,16,0,23618940
Buffett and Munger will go to their graves without understanding Bitcoin because they don't bother to attend the shareholder meetings.,1521112833777414146,2022-05-02T13:02:15.000Z,22,49,346,6,0,23618940
"RT @provoost: If you enjoy the Bitcoin, Explained podcast, you may also like my book! Everything you always wanted to know about softfork a…",1521080014405799937,2022-05-02T10:51:50.000Z,59,0,0,0,0,23618940
"RT @CasaHODL: Looking for something to listen to this weekend? 

Check out this week's Twitter Space and learn about #Bitcoin security in t…",1520444415231340544,2022-04-30T16:46:11.000Z,5,0,0,0,0,23618940
"Full validation sync of Bitcoin Core v23 to block 720,000 on my benchmark machine took 6 hours 27 minutes. This is 2.3% faster than v22.",1520367263039336449,2022-04-30T11:39:37.000Z,37,49,459,2,0,23618940
"RT @BitcoinMagazine: The Central African Republic has become the second nation in the world to adopt bitcoin as legal currency.

@namcios r…",1519328919232593922,2022-04-27T14:53:36.000Z,218,0,0,0,0,23618940
Bitcoin is weightless and yet infinitely value-dense.,1519300049443905538,2022-04-27T12:58:53.000Z,36,187,254,3,0,23618940
"RT @btc_brothers: #Bitcoin2022 panel summary of ""Preventing Attacks on Bitcoin"" ft. @LukeDashjr @kanzure @lopp &amp; moderated by @brian_trollz…",1519123659054583808,2022-04-27T01:17:58.000Z,23,0,0,0,0,23618940
"When cryo meets crypto... 
Can we take our Bitcoin with us after we die?
Can we use it to incentivize our future resurrection? We'll be running some exotic thought experiments in today's discussion with @danheld!
https://t.co/Jao8jQj7yk",1519050244461404169,2022-04-26T20:26:15.000Z,28,40,168,3,0,23618940
"RT @CasaHODL: The year is 2122. You thaw out of cryogenics. Is your #Bitcoin still safe? 

Find out later today at our next Twitter Space.",1518985009071276032,2022-04-26T16:07:02.000Z,4,0,0,0,0,23618940
"Bitcoin Core 23.0 has been released 🎉
I contributed a bit of code myself 🙂
https://t.co/7jvqo1V4C6",1518599961679650817,2022-04-25T14:36:59.000Z,45,44,569,0,0,23618940
When you've got to get rid of stranded gas and don't have any Bitcoin miners. https://t.co/B2YynB5zPO,1518392853877166082,2022-04-25T00:54:01.000Z,116,53,865,17,0,23618940
"RT @DavidFBailey: There’s only one decentralized stablecoin and it’s called Bitcoin. 

1 Bitcoin=1 Bitcoin

All you people want to skip str…",1524305506235465729,2022-05-11T08:28:47.000Z,25,0,0,0,0,1944727015
"RT @Iam_Satoshi: It's finally here. Six months worth of work and probably a hundred thousand edits: 
Bond to Unbind #Bitcoin  and #ElSalvad…",1523985126962651137,2022-05-10T11:15:43.000Z,124,0,0,0,0,1944727015
"RT @Truthcoin: Yeah but I don't think this makes sense in its own terms.

For instance, I am pro ossification, but let's imagine that inste…",1523668136204980224,2022-05-09T14:16:06.000Z,3,0,0,0,0,1944727015
